Period,City,Channel,Category,Segment,Manufacturer,Brand,Item Name,Pack_Size,Packaging,Unit_Price,Sales_Volume(KG_LTRS),Sales_Value
Mar-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"65,532.6","27,372,349.6"
Mar-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"22,978.2","9,597,720.0"
Mar-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"215,550.6","90,032,993.0"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,99.75,"24,555.2","9,935,891.1"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"97,409.8","35,601,079.0"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"8,302.6","3,467,928.1"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"31,942.3","13,341,889.9"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"44,050.3","18,399,285.0"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"27,387.3","11,439,346.0"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"17,585.4","7,345,264.3"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"26,753.1","11,174,434.9"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,313.50,0.0,0.0
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"37,477.1","15,653,841.9"
Mar-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"52,352.8","21,867,213.1"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,106.88,"11,864.2","4,900,444.0"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,92.63,"16,717.5","5,237,041.2"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"9,145.4","3,819,930.5"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,110.44,"12,384.4","5,172,822.6"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"7,430.7","3,103,693.5"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,110.44,"90,787.2","37,313,956.7"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"78,021.7","32,588,782.2"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"236,065.9","98,601,956.4"
Mar-22,Abidjan,Open_Market,PASTA,DRY PASTA,GOYMEN FOODS,PASTA MONDO,PASTA MONDO SPAGHETTI,200G,SACHET,71.25,0.0,0.0
Mar-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"1,450.1","605,668.4"
Mar-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","13,553.7","4,613,768.1"
Mar-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,103.31,"7,591.3","3,170,852.2"
Mar-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"13,135.7","5,486,643.2"
Mar-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"11,515.0","4,809,719.7"
Mar-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"7,016.7","2,930,807.7"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,0.0,0.0
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,719.4,"300,521.5"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,110.44,"2,566.8","1,039,642.1"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,641.8,"268,032.7"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","3,089.8","1,051,825.4"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,112.98,"5,211.2","2,162,536.7"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,109.00","1,324.3","450,782.3"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"3,714.1","1,551,340.9"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,113.05,"5,075.5","2,119,895.1"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,583.3,"243,666.1"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,616.9","1,510,777.5"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,216.60,245.3,"155,724.9"
Mar-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,228.00,"3,172.7","1,060,201.7"
Mar-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,109.44,"3,147.4","1,305,345.1"
Mar-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"8,701.4","3,634,550.9"
Mar-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"2,036.7","850,639.6"
Mar-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"7,960.9","3,325,227.4"
Mar-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"10,270.5","4,289,878.3"
Mar-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,"1,762.7","736,226.3"
Apr-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"56,532.8","23,613,219.2"
Apr-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"6,170.8","2,577,466.0"
Apr-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"11,107.3","4,639,438.8"
Apr-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"146,247.6","61,085,944.4"
Apr-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"60,130.7","25,115,974.3"
Apr-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"19,677.9","8,219,252.7"
Apr-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,115.58,"220,845.5","92,688,541.5"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"24,555.2","10,256,403.7"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"97,409.8","35,601,079.0"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"14,285.8","5,967,075.3"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"40,532.2","16,929,841.6"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"44,076.1","18,410,046.4"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"23,809.9","9,945,125.5"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"8,582.6","3,584,870.8"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"37,985.2","15,865,944.5"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,"1,384.3","578,205.0"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"27,464.3","11,471,586.7"
Apr-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"47,730.6","19,936,507.5"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"12,005.0","5,014,389.1"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,92.63,"17,634.4","5,524,241.6"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"6,518.0","2,722,523.4"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"11,502.5","4,804,453.0"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"15,528.3","6,486,011.6"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"91,732.3","38,315,513.0"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"83,105.5","34,712,173.2"
Apr-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"225,448.2","94,167,279.6"
Apr-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,539.2,"225,213.3"
Apr-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","6,994.1","2,380,826.8"
Apr-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,106.88,"5,622.9","2,348,653.5"
Apr-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,119.70,"20,104.0","8,477,673.8"
Apr-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,121.13,"13,402.8","5,775,113.6"
Apr-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"6,653.1","2,778,944.6"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,114.00,0.0,0.0
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,698.4,"291,736.3"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"1,596.5","666,825.9"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,365.9,"152,814.3"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","3,020.0","1,028,023.3"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"5,504.3","2,299,160.2"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,109.00","1,132.4","385,508.7"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.75,"5,521.2","2,351,256.0"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.95,"8,664.1","3,679,698.2"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,83.2,"34,730.5"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"4,240.6","1,771,256.3"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,199.50,245.3,"143,430.9"
Apr-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,256.50,"3,201.2","1,132,214.8"
Apr-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"3,727.6","1,557,013.2"
Apr-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"3,261.7","1,362,386.5"
Apr-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"3,106.4","1,297,511.0"
Apr-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"10,561.7","4,411,537.4"
Apr-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"10,270.5","4,289,878.3"
Apr-22,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"4,184.7","1,747,913.2"
Apr-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,"1,762.7","736,226.3"
May-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"56,533.2","23,613,219.2"
May-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"4,586.7","1,915,773.0"
May-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"14,770.5","6,169,438.4"
May-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"144,517.1","60,363,084.6"
May-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"54,572.8","22,794,451.5"
May-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"25,187.4","10,520,516.1"
May-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,115.84,"220,545.9","93,068,901.3"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"24,555.2","10,256,403.7"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,99.75,"97,409.8","35,601,079.0"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"8,846.2","3,694,963.8"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,114.00,"48,838.5","20,399,279.5"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"46,903.5","19,591,006.2"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"19,811.9","8,275,179.4"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,500G,SACHET,285.00,"7,141.4","2,982,913.5"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"39,439.4","16,473,380.4"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,500G,SACHET,285.00,"1,151.8","481,115.1"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"34,094.9","14,241,006.4"
May-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"39,623.6","16,550,358.8"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"13,241.8","5,530,946.7"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,85.50,"18,367.8","5,754,001.9"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"14,022.5","5,857,064.7"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"12,197.7","5,094,843.9"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"19,689.1","8,223,960.7"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"107,570.2","44,930,907.3"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"79,429.2","33,176,661.0"
May-22,Abidjan,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"200,925.9","83,924,516.1"
May-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"4,191.2","1,750,602.4"
May-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","11,482.4","3,908,672.5"
May-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,108.30,"9,827.4","4,104,860.7"
May-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,119.70,"11,778.7","4,919,796.3"
May-22,Bouake,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,121.13,"16,981.6","7,228,780.4"
May-22,Bouake,Boutique,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"6,653.1","2,778,944.6"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,515.5,"215,329.2"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,365.9,"152,814.3"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,114.00,"1,829.2","764,071.4"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,4540G,BAG,"2,109.00","3,019.9","1,028,023.3"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"5,288.4","2,208,860.9"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI SUPERIOR,4540G,BAG,"2,109.00","1,132.4","385,508.7"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.75,"3,425.7","1,476,047.0"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,116.19,"6,036.7","2,582,213.9"
May-22,Bouake,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,500G,SACHET,285.00,"1,330.3","555,688.3"
May-22,Bouake,Groceries,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"3,617.9","1,511,190.2"
May-22,Bouake,Groceries,PASTA,DRY PASTA,PANZANI,PANZANI,PANZANI GOLD SPAGHETTI,250G,SACHET,199.50,207.9,"121,556.8"
May-22,Bouake,Groceries,PASTA,DRY PASTA,PASTA DOUBA,PASTA DOUBA,PASTA DOUBA SPAGHETTI,500G,SACHET,256.50,"3,114.6","1,059,744.6"
May-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,114.00,"7,299.6","3,048,979.2"
May-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,114.00,"4,809.1","2,008,739.2"
May-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,114.00,"7,299.6","3,048,979.2"
May-22,Bouake,Open_Market,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,114.00,"5,839.8","2,439,183.4"
May-22,Bouake,Open_Market,PASTA,DRY PASTA,DOUBA,DOUBA,DOUBA  SACHET,500G,SACHET,285.00,"9,710.9","4,056,157.4"
May-22,Bouake,Open_Market,PASTA,DRY PASTA,MR COOK,BONJOURNE,BONJOURNE SPAGHETTI,500G,SACHET,285.00,"4,317.6","1,803,402.5"
May-22,Bouake,Open_Market,PASTA,DRY PASTA,REINE,REINE,REINE PASTA,500G,SACHET,285.00,"1,762.7","736,226.3"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,119.70,"56,535.8","24,292,386.8"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR SPAGHETTI,200G,SACHET,99.75,"13,830.9","5,054,910.2"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN COQUILLETTES,200G,SACHET,117.56,"13,502.0","5,887,167.4"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,118.75,"10,406.3","4,594,191.4"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,124.69,"108,541.5","48,170,234.4"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN VERMICELLI,200G,SACHET,121.13,"54,863.5","24,167,647.6"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.1 SPAGHETTI,200G,SACHET,118.07,"26,872.0","11,571,447.7"
Jun-22,Abidjan,Boutique,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN 1.5 SPAGHETTI,200G,SACHET,116.93,"250,014.7","106,430,083.5"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,ALYSSA,ALYSSA SPAGHETTI,200G,SACHET,114.00,"23,629.7","9,869,854.7"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,BLE D'OR,BLE D'OR,200G,SACHET,114.00,"97,414.8","40,689,064.2"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SUPERIOR QUALITY,200G,SACHET,114.00,"6,876.6","2,872,313.8"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN MACARONI,200G,SACHET,128.25,"41,974.6","19,751,820.6"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,200G,SACHET,121.13,"40,903.0","18,968,462.2"
Jun-22,Abidjan,Groceries,PASTA,DRY PASTA,CAPRA,MAMAN,MAMAN SPAGHETTI,450G,SACHET,285.00,"26,345.8","11,004,319.3"
